,etat,marque,adresse,region,prix,description,image_links
75,Neuf,Samsung,Plateau,Dakar,570000 ,"SMART SAMSUNG 65 POUCES AU7000S 4K UHD USB HDM 163 CM AUTOMATIQUE TRÈS BELLE IMAGE GARANTIE 12 MOIS SAV
PROMOTIONS STOCK LIMITÉ","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2332a5bc25452a93a3a3f278600b437f/-/horizon-files-prod/ed/picture/qxjdrj84/68d010b3717d858d7be21550aef92519ff46f7d0.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/c76e749193beece49c32cc89ea278b84/-/horizon-files-prod/ed/picture/qxjdrj84/af324bd8b7dce593b0674579eef80f997de84465.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/0cab123994c2d216df5a46a3fc4d082d/-/horizon-files-prod/ed/picture/qxjdrj84/c2ac17e53682ded66cd739c1c3333de438f1a24a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/62a54917a3fabdd0ce31b08b8bc3359d/-/horizon-files-prod/ed/picture/qxjdrj84/68d010b3717d858d7be21550aef92519ff46f7d0.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/2578251143a688525d65d51dc8d42372/-/horizon-files-prod/ed/picture/qxjdrj84/af324bd8b7dce593b0674579eef80f997de84465.jpg']"
76,Neuf,Autre,Plateau,Dakar,120000 ,"Smart TV 43 pouces de marque smart technologie neuf scellé image full hd système Android 11 connectivité netflix, youtube, ect, port, usb, hdmi, ect garantie 1 ans livraison gratuite sur dakar","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/862567f92df6f92daf7e26f57a9e0d42/-/horizon-files-prod/ed/picture/qm5p9wz2/512cc39059a66dadba41741f539d8799ca51e8e8.jpg', nan, nan, nan, nan]"
77,Neuf,Autre,Sicap Liberté,Dakar,5000 ,Vente de télécommande universelle pour:Box AndroidTéléviseur smart,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/de74580ca83c329a5815776321d2ba3c/-/horizon-files-prod/ed/picture/qv4e06wg/251b8b33b58618439e4ee8ef0a1aef0f13a3bb38.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/f24e7e935818de11033d54f9fe0602d1/-/horizon-files-prod/ed/picture/qv4e06wg/45a78436ff476178aac0138a7c370daae11f9b88.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/4a92bde17e2fb50a08585e2a92515f81/-/horizon-files-prod/ed/picture/qv4e06wg/0e5f5b3e904d8c032134e6c2d5f611632a07bc3b.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/2d26096937b99a9155daf6c5508ea36b/-/horizon-files-prod/ed/picture/qv4e06wg/5685e166b996ea9d43dcbf87565b39e07562bf7d.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/e409a5aed5f5427a65ed628eb92cceff/-/horizon-files-prod/ed/picture/qv4e06wg/251b8b33b58618439e4ee8ef0a1aef0f13a3bb38.jpg']"
78,Neuf,NOIR,Diamaguene,Dakar,35000 ,"BOX ANDROID+IPTV 01 AN. PLUS DE 18.000 CHAÎNES
CINÉMA, SPORT, DIVERTISSEMENT, GÉNÉRAL, INFOS, ENFANT, MUSIQUE, DOCUMENTAIRE, TOUTES LES CHAÎNES LOCALES, ET INTERNATIONALES
ET TOUTE LES CHAÎNES CANAL PLUS, RMC, L'ÉQUIPE INFOS PORT, ECT... AVEC UN SERVEUR TRÉS STABLE","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/a0e772d8bc6744a28c88bc9e8129cdd4/-/horizon-files-prod/ed/picture/qzvdq5nk/3a1ef293c8402f0c6c76a0110f59249f78f780dc.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/2a163f4f966ec0f4f482ad0ea0500079/-/horizon-files-prod/ed/picture/qzvdq5nk/aa3a0bfb8534707b6fbaa40a8a3a8fc2f197b1c2.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/a12945ae003468851a4a546355a9e09e/-/horizon-files-prod/ed/picture/qzvdq5nk/627e3a84c8185dd86299477e4f716ed8ca4bb562.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/4084840052494ac72d74166e76b4f40d/-/horizon-files-prod/ed/picture/qzvdq5nk/a2806c413e1a4065acbd6750ade60afce1c0092c.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/7b3f931c97db695e382ac92e633c9c1a/-/horizon-files-prod/ed/picture/qzvdq5nk/0cc50b2b9927ba4a1333ee74ef6fb65525ba59c6.jpg']"
79,Neuf,Autre,Grand-Yoff,Dakar,140000 ,"Projecteur natif 1080P et 4K, Mini Portable【Projecteur avec écran 120''】Projecteur de film avec WiFi 5G et Bluetooth, Projecteur intérieur et extérieur 13000L 4K Compatible iOS/Android,TV, Box Android, décodeur, Stick,HDMI,USB.Un grand écran projecteur de 120 pouces est inclus dans la boîte, pas besoin de dépenser plus d'argent pour acheter un écran de projecteur.Authentique | Neuf Scellé | Vends avec Facture | Garantie | Livraison très Rapide.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/de9ac7166e71786af4c762ce784f9a8c/-/horizon-files-prod/ed/picture/qgq9kjg9/4e4910da680fdca7fdb8189b33edeeaa08d82696.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/0a62312b6086176d66e74324b408e6b9/-/horizon-files-prod/ed/picture/qgq9kjg9/dcea7a72d3e2f38dc987e6cdc2ef13cd66d95639.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/e3daed5ab9eb3eda826e2d337fc53695/-/horizon-files-prod/ed/picture/qgq9kjg9/6508421256fe7ec4ab2a52e58d5723992105a7e5.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/f15e1be5ed1735f2846dd8b86aeac89d/-/horizon-files-prod/ed/picture/qgq9kjg9/9386e457081f9eff637e9a25d1fd1f478a2f66e3.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/9c370ddb1cf5546a4e9c2c5428eb088b/-/horizon-files-prod/ed/picture/qgq9kjg9/4e4910da680fdca7fdb8189b33edeeaa08d82696.jpg']"
80,Neuf,TCL,Plateau,Dakar,549000 ,"TV LCD à Rétroéclairage LED
Diagonal: 189 cm (74pouces) 10 Bits
TV Ultra HD (4K): 3840 x 2160
Fluidité: Dalle 50Hz • Indice 2300 (Picture performance Index)
Traitement spéciaux: HDR (HDR10, HDR HLG) • Dimming
Système Andik 2.0 de 30 W RMS
Tuner: TNT: Satellite • Câble
Smart TV: Google TV • Lecture multimédia
TV Connectée: Navigateur Internet • Wifi
Tout neuf scellé dans le carton
Garantie 12mois","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/7e0b84f1ebf75df447e53cd4e5601a7e/-/horizon-files-prod/ed/picture/qzvdq0jg/a18ed2dfc253cad49188c6cfd9a9f2764595b4a2.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/baaaf1ca18475d27520508cd75509dfd/-/horizon-files-prod/ed/picture/qzvdq0jg/f18c6bb1157cf54da4eb5ae527c4fb89aeca31ac.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/c3318d3f6e0895252f2921047c340306/-/horizon-files-prod/ed/picture/qzvdq0jg/a18ed2dfc253cad49188c6cfd9a9f2764595b4a2.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/105d6c58c188cd91c70e32546f58ce0b/-/horizon-files-prod/ed/picture/qzvdq0jg/f18c6bb1157cf54da4eb5ae527c4fb89aeca31ac.jpg', nan]"
81,Neuf,TCL,Plateau,Dakar,359000 ,"Technologie d'affichage LED, HDR
Résolution 3.840 x 2.160 pixels
Taille de l'écran 65pouces
Diagonale de l'écran (cm)165 cm
Spécificités image 4K Ultra HD, Micro
Dimming
Luminosité 290 cd/m2
Rétroéclairage LED
Formats image Sport, jeux, Film
Formats d'image 16:9
Formats HDR compatible HDR HLG
Tout neuf scellé dans le carton
Garantie 12mois","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/c13d7379182c68e51bf9884d812b72a5/-/horizon-files-prod/ed/picture/q56x2kze/8f6494d49f096f598d2f44a587c6913950850fa8.jpg', nan, nan, nan, nan]"
82,Neuf,TCL,Plateau,Dakar,249000 ,"4K HDR
Android TV
Contenu illimité
Rich Colo Expansion
Dolby Audio
Tout neuf scellé dans le carton
Garantie 12mois","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/57601d24a1fc805c2cdcc7f84daf8998/-/horizon-files-prod/ed/picture/qj4rd0xg/f8b90cb4fe172ec658a1b2bdac5fe297aa3cb871.jpg', nan, nan, nan, nan]"
83,Neuf,TCL,Plateau,Dakar,229000 ,"La fonction Smart Volume de TCL TV ajuste automatiquement le volume de programmation, éliminant ainsi les fluctuations sonores soudaines généralement rencontrées lors du changement de chaîne ou lorsque des publicités télévisées sont diffusées
Téléviseur TCL 4K 50Pouces - P618 UHD reproduit des images, des couleurs naturelles pour une expérience plus proche
Tout neuf scellé dans le carton
Garantie 12mois","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/e3799ebf19389f1fc3589c278a30e46d/-/horizon-files-prod/ed/picture/q8v52799/d3b6a574d6bdea6c175d3679c779b162a0e168e9.jpg', nan, nan, nan, nan]"
84,Neuf,Astech,Plateau,Dakar,259000 ,"Astech Smart Android
Taille écran 55Pouces
Paneaux LED Full HD 3840 x 2160
Smart Hub et une fonction à distance
Technologie de mise en miroir d'écran mobile
Connectivité Wifi et Ethernet intégrée
Accédez à l'interface Smart TV de Samsung
Navigateur Web complet
2 x ports HDMI
1 x port USB
1 x port vidéo composante
PurColor
Dolby Digital Plus
Tout neuf scellé dans le carton
Garantie 12mois","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/f99e1dd7e998161d3f0ac5abcec8d8e7/-/horizon-files-prod/ed/picture/qv4e0jkp/f1f7f58353e032d686a4b68de7c7b5d85e4c30a8.jpg', nan, nan, nan, nan]"
85,Neuf,Astech,Plateau,Dakar,160000 ,SMART TV LED ASTECH 43 POUCES USB HDM ANDROID E ELACTRON TRÈS BONNE QUALITÉ DE IMAGES PROMOTIONS STOCK DE LIMITÉ GARANTIE 12 MOIS SAV LIVRAISON RAPIDE ET EFFICACE DANS 3 HEURES INCHA ALLA A DAKAR NOUS SOMMES DANS LA VOTRE DISPOSITION POUR TOUTE QUESTION CONCERNANT VOTRE DEMANDE NOUS LIVERE À TOUTE LES DÉPARTEMENTS DU SÉNÉGAL gros electromenager smart disponible Samsung LG HAIER aiwa,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/c3262eb920a99561bdc2f69f13399fcb/-/horizon-files-prod/ed/picture/qmkj9e2/6fcd8080094b3e2cda0948f877747498aa54135a.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/e6e79b73606710319173251cc1872dc6/-/horizon-files-prod/ed/picture/qmkj9e2/b5f3dafc44efb4405524d40391d5afef46448411.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/974e2c09b06236ebcdcdc9aa711f5486/-/horizon-files-prod/ed/picture/qmkj9e2/6fcd8080094b3e2cda0948f877747498aa54135a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/a3054f3bea9f9b9f8d44a4e90a1927af/-/horizon-files-prod/ed/picture/qmkj9e2/b5f3dafc44efb4405524d40391d5afef46448411.jpg', nan]"
86,Neuf,Samsung,Plateau,Dakar,570000 ,"SMART SAMSUNG 65 POUCES AU7000S 4K UHD USB HDM 163 CM AUTOMATIQUE TRÈS BELLE IMAGE GARANTIE 12 MOIS SAV
PROMOTIONS STOCK LIMITÉ","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2332a5bc25452a93a3a3f278600b437f/-/horizon-files-prod/ed/picture/qxjdrj84/68d010b3717d858d7be21550aef92519ff46f7d0.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/c76e749193beece49c32cc89ea278b84/-/horizon-files-prod/ed/picture/qxjdrj84/af324bd8b7dce593b0674579eef80f997de84465.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/0cab123994c2d216df5a46a3fc4d082d/-/horizon-files-prod/ed/picture/qxjdrj84/c2ac17e53682ded66cd739c1c3333de438f1a24a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/62a54917a3fabdd0ce31b08b8bc3359d/-/horizon-files-prod/ed/picture/qxjdrj84/68d010b3717d858d7be21550aef92519ff46f7d0.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/2578251143a688525d65d51dc8d42372/-/horizon-files-prod/ed/picture/qxjdrj84/af324bd8b7dce593b0674579eef80f997de84465.jpg']"
87,Neuf,Autre,Grand-Yoff,Dakar,20000 ,"Nous avons des offres abonnements IPTV stable sans bug de 1an (12 mois complet), plus de 100 000 chaînes payantes partout au monde, 4K, sports, cinéma, chaînes Africaine chaînes en Français Netflix beaucoup des films et séries est de dans et nouveau ajouté chaque semaine plus de 300 000 films/series possible d'avoir jusqu'à 150 000 chaînes. Compatible avec tous les téléviseurs dotés d'applications IPTV, également compatible avec les téléphones.
NB: Cette abonnement est différent et coute moins cher que la abonnement ANK TV, c'est applications avec serveurs iptv très stable aussi. Vous devez avoir une connexion Internet pour utiliser IPTV. Cet offre vous coûtera seulement que le prix affiché pour 12 mois(1 an). Si vous avez besoin plus des détails, vous pouvez envoyer un message sur WhatsApp.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/29a005a10003ff66cfa30401d254ccea/-/horizon-files-prod/ed/picture/qq8gknp/2bbd3aef8c3836c4ab5b615135db0d20ca5d6d3d.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/6dc471f8bc3d10b72267562aa55f04b5/-/horizon-files-prod/ed/picture/qq8gknp/a59e47a91c4192c88190eeddbc97bc586e66137a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/b21036ccad6572ad9ff077045c6d1f82/-/horizon-files-prod/ed/picture/qq8gknp/2bbd3aef8c3836c4ab5b615135db0d20ca5d6d3d.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/28ccc429ad703b8351d5a29783133ee7/-/horizon-files-prod/ed/picture/qq8gknp/a59e47a91c4192c88190eeddbc97bc586e66137a.jpg', nan]"
88,Neuf,Autre,Plateau,Dakar,150000 ,"Nom produit
TELEVISEUR SOLSTAR 43 SMART LED43AA7200 SS
Description
TYPE de produit : HD TV SMART
Taille de l'écran : 43 pouces
Résolution de l'écran : 1366 x 768
projecteur de fond de type : LED
USB: OUI
3D: OUI
HDMI: OUIGA: OUI
Wifi: OUI
Nombre de haut-parleurs: 2
Haut-parleurs intégrés : Oui
Quantité de ports HDMI : OUI
Rapport de contraste natif: 4000
Alimentation AC : 50 / 60Hz","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/5e976af1c8233160b4679e137691d3fe/-/horizon-files-prod/ed/picture/q0gwzv6x/5c3464017a69f8a8b0254afbb6574665fde27b85.jpg', nan, nan, nan, nan]"
89,Neuf,Samsung,Guediawaye,Dakar,700000 ,"Smart TV Samsung AI intelligence artificielle 70 pouces soit 177 cm nouveau MODÈLE UN70CU7000 4K Ultra HD (2023) avec télécommande vocale intégrée neuve scellée dans sa caisse venant des États Unis authentique ( différents des contrefaçons made in Egypt ou Chine).
PROCESSEUR À CRISTAL AVEC UPSCALING 4K : regardez le contenu que vous aimez mis à niveau vers une résolution 4K éblouissante ; Vous pourrez mieux profiter des capacités de votre téléviseur puisque le processeur Crystal transforme automatiquement la couleur, le son et bien plus encore.
HDR : profitez d'un spectre impressionnant de couleurs et de détails fins, même dans les scènes les plus sombres ; La luminosité et le contraste sont automatiquement réglés à leurs niveaux idéaux dans chaque image afin que vous puissiez voir votre contenu tel qu'il est censé être vu.
Une diversité d'applications tels que Netflix, Amazon Prime Video, Disney+, Apple TV, NOW TV et BT Sport. Voix avec Bixby, Alexa et Google Assistant, tous intégrés. Résolution 3840 x 2160 pixels 4K UHD avec HDR+ . Avec sa nouvelle nouvelle télécommande magic remote vocale très slim et facile à manier.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/4ccb6b7bc1af062a2422b8b698be1397/-/horizon-files-prod/ed/picture/q9m92zx0/76a3452a879193b778d378237f15759f691c19ce.jpg', nan, nan, nan, nan]"
90,Neuf,Samsung,Plateau,Dakar,570000 ,"SMART SAMSUNG 65 POUCES AU7000S 4K UHD USB HDM 163 CM AUTOMATIQUE TRÈS BELLE IMAGE GARANTIE 12 MOIS SAV
PROMOTIONS STOCK LIMITÉ","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2332a5bc25452a93a3a3f278600b437f/-/horizon-files-prod/ed/picture/qxjdrj84/68d010b3717d858d7be21550aef92519ff46f7d0.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/c76e749193beece49c32cc89ea278b84/-/horizon-files-prod/ed/picture/qxjdrj84/af324bd8b7dce593b0674579eef80f997de84465.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/0cab123994c2d216df5a46a3fc4d082d/-/horizon-files-prod/ed/picture/qxjdrj84/c2ac17e53682ded66cd739c1c3333de438f1a24a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/62a54917a3fabdd0ce31b08b8bc3359d/-/horizon-files-prod/ed/picture/qxjdrj84/68d010b3717d858d7be21550aef92519ff46f7d0.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/2578251143a688525d65d51dc8d42372/-/horizon-files-prod/ed/picture/qxjdrj84/af324bd8b7dce593b0674579eef80f997de84465.jpg']"
91,Neuf,Autre,Grand-Yoff,Dakar,60000 ,"T95 MAX BOX TV Android 13 avec 8gb Ram +128GB mémoire Bluetooth 5.1 Chip H6 Quad-core Cortex-A53 Smart TV Box 3D 6K-8K Ultra UHD H.265 Set Top Box TV Très Très Très rapide box dernière génération box tv
(La tout dernière version Box tv rapide disponible au marché) de cette année même, 8giga ram +128 giga mémoire android 13 OS ultra rapide 4K-8K tv box. Cette Box faire mise à jour automatique de nouveau version.
Android smart tv box est un appareil qui transformez n'importe quel modèle de tv en smart tv, vous permet de avoir d'internet sur votre tv et regarder YouTube en 4k, IPTV en 4K, Netflix 4k, WhatsApp, Facebook, Tok-tok sur votre ancienne télévision.
cette Très Très Très puissante boîte iptv est livré avec 8 giga ddr, ram et 128 go de stockage version android 13 Bluetooth 5.1, il a suffisamment d'espace pour télécharger et enregistrer des films, des musiques, des photos. il lire tout type de fichier, vous permet à regarder des films sur votre téléviseur en utilisant une clé USB ou un disque dur, support la clé USB, la souris, le clavier, toutes les applications IPTV, vous pouvez contrôler votre télévision avec votre téléphone portable en distance. nous vendons également toutes types de android tv box même aussi plus moins cher. livraison à domicile disponible.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/a4f2fb82ac5f3c098d87d82ebe3ef028/-/horizon-files-prod/ed/picture/qq44ne7z/3a919f88ba177cc1c310ec45291ca477b0d6ce84.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/45f595a6032210add8bfd6becf6bb327/-/horizon-files-prod/ed/picture/qq44ne7z/074512929b1039cbc05f874254b52a43e1828aee.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/917620b41d1aac328e9a2a148e1753da/-/horizon-files-prod/ed/picture/qq44ne7z/d9889431a062a9529f73e1e21cda7c6dfff80a2d.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/a6dc26cd44f2e4b92050dcc77680749e/-/horizon-files-prod/ed/picture/qq44ne7z/4ef8caa76de2c51fddb1f6173c36a4e56b6f9e66.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/4ad0668bcd80a93783f643169ac4a1be/-/horizon-files-prod/ed/picture/qq44ne7z/3a919f88ba177cc1c310ec45291ca477b0d6ce84.jpg']"
92,D'occasion,LG,Zone de captage,Dakar,800000 ,Je vends ma télé LG LED 75 acheté sur Amazon. Vous trouverez plus de détails sur les photos.,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2b2846b75afbd9490bdadf0436d7531f/-/horizon-files-prod/ed/picture/q6xkrq67/98e5081a5352c0f5018953ed418e73f84770abdb.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/27af327fb27eabd59ea49314b5128c2c/-/horizon-files-prod/ed/picture/q6xkrq67/357c01d0b07baaf51605d2275f98a04214d47860.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/47aeb13df793b35142d980ea6074ad22/-/horizon-files-prod/ed/picture/q6xkrq67/b7442f0f7ab33109c2da781f7bbd4143232658b9.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/062dbe05bf8423eaef38a51034947dda/-/horizon-files-prod/ed/picture/q6xkrq67/b357cad2d36a62b179d8e9d3e5e4dd3f5599896d.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/a0eb0d2a5812f9cdd98d71ee7dcc4702/-/horizon-files-prod/ed/picture/q6xkrq67/5968e4a11966c8072e1864c187398f742035cbab.jpg']"
93,Neuf,Astech,Plateau,Dakar,139000 ,"Téléviseur astech 43pouces 108 cm TV Smart
Android
Type produit: Téléviseur Smart
Type: Smart/Android
Marque: Astech
Écran: 43pouces
Résolution: 1366 x 768 pixels
Smart Hub et une fonction à distance
Technologie de mise en miroir d'écran mobile
Connectivité wifi et Ethernet intégré
Accédez à l'interface smart TV de Samsung
Navigateur Web complet
Tout neuf scellé dans le carton
Garantie 12mois","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/63c4f1d1117d4a5d28cd3a8c9b1444cb/-/horizon-files-prod/ed/picture/qenqj976/6df96688e876f430bb8c963964381341b7f4571d.jpg', nan, nan, nan, nan]"
94,Neuf,Astech,Plateau,Dakar,369000 ,"Marque: Astech
Modèle: 65C111D
Sous catégorie: Téléviseur
Taille écran: 65pouces
Résolution écran: 3840 x 2160 pixels
Connectivité (ports): USB, HDMI
Fonction: Smart TV
Tout neuf scellé dans le carton
Garantie 12mois","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/cae060da950e1d84f909b9cdb59c26d7/-/horizon-files-prod/ed/picture/qwe2906d/aba3faca0eac0198b637cf2a3d1f943e96d8f077.jpg', nan, nan, nan, nan]"
95,Neuf,Astech,Plateau,Dakar,549000 ,"Marque: Astech
Catégorie: Téléviseurs
Taille écran: 75pouces
Résolution écran: 3840 x 2160 pixels
Connectivité (ports): USB, HDMI, RCA
Tout neuf scellé dans le carton
Garantie 12mois","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/90b6100215a0224d2c6b6e56b05a8135/-/horizon-files-prod/ed/picture/q9m92xv7/82a1327904410030e6c00e0de55bdcbdd6c4b89f.jpg', nan, nan, nan, nan]"
96,Neuf,Samsung,Dieuppeul,Dakar,30000 ,"Support mural tv NB P6 Support mural en porte-à-faux à mouvement complet avec gestion des câbles intégrée pour téléviseurs LED, LCD et plasma Taille 40"" - 75"" avec charge jusqu'à 45,5 kg LE MEILLEUR DE CA GENERASION","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/3695846763376f662393080b2afa5abb/-/horizon-files-prod/ed/picture/qgq5e4dq/573c329a230bf620f3368e0823dbae16f2f66201.jpg', nan, nan, nan, nan]"
97,Neuf,Westpool,Plateau,Dakar,1 ,"SPECIAL COUPE DE MONDETHE-OFFICE **STORE ** vous propose des téléviseurs de marque Westpool disponibles en 32 pouces Led
43 pouces smart
50 pouces Smart
65 pouces smart
75 pouces Smart
Plus d'informations merci de nous contacter","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/d9fe6b2a3b10c145160b79e3b53109dc/-/horizon-files-prod/ed/picture/qm5m4prm/c000f76d39a1ae625d8118c80ec5e7963338920a.jpg', nan, nan, nan, nan]"
98,Neuf,Autre,Plateau,Dakar,400000 ,"TÉLÉVISEUR LIGHTWAVE 60"" SMART 4K ULTRA HDDivertissement de qualité dans votre maison. Ce téléviseur numérique intelligent 4K offre de meilleures couleurs, une meilleure qualité et un meilleur son pour un meilleur divertissement à domicile. Avec des designs minces, des couleurs époustouflantes et une large gamme d'options, ce téléviseur vous offre une toute nouvelle façon de découvrir vos films, sports et émissions de télévision préférés. Naviguez sur Internet avec la fonction Smart TV basée sur Android et obtenez des chaînes selon vos choix.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/fff6b25677bfdcbd2daaec6f25971478/-/horizon-files-prod/ed/picture/q6x6kk6j/66a6ad25d88e28426b8536297b763fa18b36359a.jpg', nan, nan, nan, nan]"
99,Neuf,Smart,Mermoz,Dakar,650000 ,Vends smart tv 75 pouces soit 1m90 4K YouTube netflix Facebook toute neuve dans sa boite livraison à domicile,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/541909017dc8d652fa815a768e3bb721/-/horizon-files-prod/ed/picture/qdekrrm4/218385aa49b2c0628dcbbf5a3d15aae559a4dea2.jpg', nan, nan, nan, nan]"
100,Neuf,LG,Guediawaye,Dakar,800000 ,"Exclusivité: Lg lance son tout nouveau modèle Smart TV 75UR781LG UHD 75'' soit 190 cm très large 4k 2023 neuve scellé authentique venant de France normes européennes( différent des contrefaçons made in Egypt ou China).
Des couleurs vives et des détails remarquables grâce à la technologie 4K HDR10 Pro.
Une expérience visuelle plus intelligente avec le processeur α5 Gen6 AI 4K. Fonctionnalités intelligentes, notamment ThinQ AI et WebOS. Streaming intégré avec LG Channels, Netflix, Apple, YouTube, Amazon, Mycanal, Iptv, TV+ et Disney+... Redéfinir l'échelle de 4Kisionnez du contenu non 4K en 4K sur un grand écran UHD pour profiter de la clarté et de la précision à chaque instant, une commodité à un niveau supérieur grâce à la prise en charge d'Amazon Alexa Built-in, d'Apple AirPlay, de Homekit et de Matter. Surveillez facilement les appareils connectés et vérifiez les informations presque instantanément avec le système WebOs contenu toutes les applications utiles sur votre Smart TV LG.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/1e4809b9fc3a126ac362a49e1b9621bd/-/horizon-files-prod/ed/picture/qxj2z84j/4abcc8a808e8fcb97d2c894d0164e3690bbbc1be.jpg', nan, nan, nan, nan]"
101,Neuf,Autre,Plateau,Dakar,220000 ,"Téléviseur de votre grand marque smart technologie 55 pouces Android 4k neuf scellé image ultra hd connectivité netflix, youtube, ect, port, usb, hdmi garantie 12 mois livraison gratuite sur dakar","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/419dc3792ceb4756d146c496aa57c0cb/-/horizon-files-prod/ed/picture/qxj2emd0/0b835facf0a6f6e62f7b61aad5ceba4f54b495b7.jpg', nan, nan, nan, nan]"
